Detected robot platform from environment: LIBERO
Using LIBERO constants:
  NUM_ACTIONS_CHUNK = 8
Expected `transformers==4.40.1` and `tokenizers==0.19.1` but got `transformers==4.47.0` and `tokenizers==0.21.4`; there might be inference-time regressions due to dependency changes. If in doubt, pleaseuse the above versions.
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:04<00:14,  4.69s/it]Loading checkpoint shards:  50%|█████     | 2/4 [00:07<00:07,  3.64s/it]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:17<00:06,  6.39s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:17<00:00,  4.04s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:17<00:00,  4.42s/it]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:14<00:14, 14.88s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:26<00:00, 13.17s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:26<00:00, 13.42s/it]
[iql-style] lambda=0.200 step=30 loss=13.5300 actor_loss=12.5579 value_loss=0.2431 q_loss=0.7290 cql_loss=0.6873 reward=0.0111 r1=0.0000 r2=0.0556 value=3.8313 target_return=3.8045 adv_weight=0.0858 actor_weight=0.9375
[iql-style] lambda=0.200 step=31 loss=12.0329 actor_loss=10.9965 value_loss=0.2464 q_loss=0.7900 cql_loss=0.6870 reward=0.0105 r1=0.0000 r2=0.0526 value=4.3910 target_return=4.3629 adv_weight=0.0752 actor_weight=0.8750
[iql-style] lambda=0.200 step=32 loss=11.3808 actor_loss=10.3525 value_loss=0.2217 q_loss=0.8066 cql_loss=0.6893 reward=0.0110 r1=0.0000 r2=0.0550 value=4.2305 target_return=4.2465 adv_weight=0.0898 actor_weight=0.7500
[iql-style] lambda=0.200 step=33 loss=13.4527 actor_loss=12.8476 value_loss=0.1321 q_loss=0.4730 cql_loss=0.6910 reward=0.0113 r1=0.0000 r2=0.0564 value=4.2738 target_return=4.3286 adv_weight=0.1526 actor_weight=0.7500
[iql-style] lambda=0.200 step=34 loss=11.4685 actor_loss=10.8904 value_loss=0.1518 q_loss=0.4263 cql_loss=0.6865 reward=0.0102 r1=0.0000 r2=0.0510 value=4.4031 target_return=4.3485 adv_weight=0.1376 actor_weight=0.8125
[iql-style] lambda=0.200 step=35 loss=10.9940 actor_loss=10.7842 value_loss=0.0362 q_loss=0.1735 cql_loss=0.6895 reward=0.0106 r1=0.0000 r2=0.0532 value=4.4311 target_return=4.3219 adv_weight=0.3869 actor_weight=0.8125
[iql-style] lambda=0.200 step=36 loss=10.9127 actor_loss=10.7339 value_loss=0.0333 q_loss=0.1454 cql_loss=0.6912 reward=0.0100 r1=0.0000 r2=0.0499 value=4.3808 target_return=4.3608 adv_weight=0.4057 actor_weight=0.7500
[iql-style] lambda=0.200 step=37 loss=9.9507 actor_loss=9.6895 value_loss=0.0116 q_loss=0.2495 cql_loss=0.6916 reward=0.0101 r1=0.0000 r2=0.0505 value=4.3386 target_return=4.2938 adv_weight=1.3730 actor_weight=0.8750
[iql-style] lambda=0.200 step=38 loss=10.5277 actor_loss=10.2610 value_loss=0.0153 q_loss=0.2514 cql_loss=0.6895 reward=0.0093 r1=0.0000 r2=0.0464 value=4.4026 target_return=4.3307 adv_weight=1.4841 actor_weight=0.8125
[iql-style] lambda=0.200 step=39 loss=11.5609 actor_loss=9.9622 value_loss=0.1685 q_loss=1.4302 cql_loss=0.6938 reward=0.0723 r1=0.0625 r2=0.0488 value=4.3609 target_return=4.1276 adv_weight=4.4073 actor_weight=1.0000
